hour_of_day,day_of_week,rainfall_mm,visibility_m,distance_to_sangam_km,is_bridge_segment,near_railway_crossing,road_width_category,is_rally,is_protest,is_vip_movement,is_wedding_season,is_mela_bathing_day,is_exam_season,is_market_day,is_railway_crossing_closure,congestion_percent
8,2,0.0,9174.320291988493,10.454884973976576,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,92.61710896189076
19,6,0.0,1660.5919705539386,4.416461669241816,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.01066625737506
16,3,27.269426757445927,5515.190100680488,8.229575875433657,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.59273015156689
16,3,0.0,6053.127764587996,9.510554601204129,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.86006611773913
19,5,0.0,5571.847739773748,8.836420137248716,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.03274448524173
11,0,0.0,1260.8474118950835,13.727905671368498,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.13175439582841
6,3,0.0,3392.344108980347,13.474089967388302,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.4867395932633
1,2,24.61383870474945,797.3222248925867,14.564760868153058,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.37287473212817
2,3,0.0,4137.998166734265,10.01142009010484,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.22557513896241
16,2,0.0,2129.4096333344423,14.57871195188527,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.597058282977994
4,1,0.0,5747.835572858484,12.487170000478633,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.13358558231767
16,5,8.568797990507312,7020.241420336275,4.062482105099389,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.78555031159172
23,0,0.0,5461.562643985652,6.411535043269456,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.94562082282017
16,3,0.0,4512.095957130538,3.5758866328351466,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.276599202686246
16,2,0.0,4057.1341823099165,0.06295741245847808,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.941915207168485
1,4,0.0,8464.410150540936,2.820731297203629,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.498870672663436
1,0,0.0,2427.87023113312,0.060908794303135005,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.14890128878223
21,1,5.996189239483309,7421.917893430028,10.79757692025735,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.016571625953645
22,2,6.955788416485451,7647.578549979155,6.383014465817993,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.872698103149965
4,6,0.0,4366.240070526124,4.688620906167874,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.22502663473516
0,6,0.0,3183.815812488702,11.42581336642782,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.30538741672222
0,5,0.1731198387890398,4864.25241464596,12.487301619294676,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.127043992787975
18,5,0.0,1204.1750811591755,14.6294930797482,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.81782036354713
1,1,12.236547805510767,745.5213126221728,9.630203770128617,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.82943504606081
20,1,0.0,1382.5510346833503,6.922934378100775,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.48260642877244
11,5,20.284253658043713,2115.3068051835935,4.578964524111538,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.36630837740436
5,3,21.06291565138473,5190.515157279017,3.3347731382133943,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.40526969046522
22,3,21.62679657156293,8536.625370762884,3.193889257239018,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.656804712065394
3,2,21.854128366757763,2585.730620396964,6.137840620796982,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.9329960433124
22,4,0.0,9371.071504243748,14.876795329318947,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.606296323715824
10,2,28.617624115401664,9562.606716669534,0.012805461561049003,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.62116253678644
23,4,0.0,9601.37466699849,2.958088458465012,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.212578263498706
16,1,0.0,8424.358526360342,2.8258947360536073,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.963169468662294
5,0,0.46929885922302406,3829.10289573789,10.756792282984385,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.656697944164584
23,2,28.015763873572183,1005.0339367254437,5.287270913970927,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.66339480125319
4,2,24.293655860643142,5817.541698135001,6.858912068877309,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.580988422380116
19,4,0.0,5719.210006191167,2.2293619570485745,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.705246008091834
1,1,2.798621541659055,8544.764940963078,6.074955583154216,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.636902583966474
5,1,22.16334086755793,9961.11319417722,1.5479971785875408,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.823622442731626
21,6,0.0,5229.125873633431,7.995649318328747,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.5575628953307
10,4,0.0,3648.479101085907,1.469075480742839,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.86527449625942
15,1,0.0,2103.24660209579,11.857625717597344,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.17384450140697
15,5,0.0,346.55830072849614,8.499025763107342,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.517675491065276
0,3,13.28811365203308,5238.402817142128,10.859518106602753,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.41748651671913
8,6,17.97880698931436,5688.531067015178,6.277745799790258,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.13170157475083
5,5,14.290148804830986,8301.903254228755,5.722369398633409,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.021557517984334
15,0,27.985386640808976,5194.396588560166,1.4731333357329541,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.933429050190895
2,2,0.0,9189.742982060749,7.85783410564234,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54936457504729
19,6,15.033591024760446,6392.409722742924,7.71753247285638,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.56797103283385
3,0,0.0,8451.261510744505,7.021530666744081,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.72351213088113
18,2,23.757196152667106,1738.526827635147,11.107775470236739,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.72855650894827
2,3,0.0,8596.760463932453,12.487566000485318,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.584730503063632
18,1,27.26753232364362,6848.895388105329,11.261845124227621,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.7154733327276
19,5,0.0,1951.2604146518063,2.1579861421026574,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.20817902560859
6,4,0.0,2140.7065140163054,9.330892639231621,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.94905363046813
19,5,12.07111618624123,9287.056004728947,1.2048465853430006,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.08805937695821
8,3,0.0,612.4889963686169,10.419334311607148,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.1967265855342
0,0,9.882499721233287,4786.588949968349,5.727586448416901,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.346388379347786
7,4,0.0,3340.7103123607853,1.987484343994299,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.72481086413493
6,1,27.323847915298465,6751.251167984752,12.930762854641918,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.16677410782246
17,3,0.0,8444.405059419223,9.21012508558406,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.84630444414331
7,4,0.0,3795.6677790987246,5.3208745192129125,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.7897900508878
0,3,0.0,4440.950247031521,0.46090769475749305,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.91263143983237
10,3,0.0,9824.602509663719,8.059653885054157,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,89.50758166834031
17,1,0.0,7903.990143888267,13.84838817729349,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.98840977548659
22,6,0.0,9002.880070038376,8.945697490535485,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.45571370905713
9,2,0.0,4555.993540320808,14.574759069292398,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.58994601643643
2,4,0.0,2570.5391786459177,2.046766774056878,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.86951855809274
6,1,0.0,4295.075614248582,8.524576568922553,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.300621489040836
15,3,26.709076713405608,7246.091602965681,11.971875720096442,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.6476444832283
15,1,0.0,1361.4749269089994,7.883110966885743,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.08451565702251
19,6,0.0,2923.5503244801357,1.365995339812089,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.1051937305075
16,2,14.278266526431725,752.3682344774268,8.743290023208266,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.11660223015214
1,5,0.0,4493.773061879876,9.176068587637076,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.247381317699652
0,4,27.838026037110644,8326.223639002248,10.930638727130289,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.76834806802875
15,2,0.0,539.2377764907047,11.418172727482109,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.21855599695428
11,0,0.0,6850.63821002951,11.561590323159107,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.15457803672465
4,4,0.0,9345.209982783274,9.951665904584491,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.11997755142335
4,2,0.5664263572870398,2598.2002566584683,3.237167796279872,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.69042074801655
22,3,3.0159107607550775,7028.257955058187,6.06353633759219,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.89048249142175
8,4,0.0,9758.488440671943,11.64194958921598,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.15440175623738
8,4,0.0,9634.097183478892,14.301404751012198,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.9105981737799
2,1,10.042059797378371,2578.81317238269,1.1842044725493301,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.273672056331527
18,3,0.0,1273.2112161570662,8.033050166957922,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.930940179870774
15,0,0.0,1738.3406175903847,4.687834069864596,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.036866343384347
15,5,21.118077219834927,7109.745984276779,3.3809084147524464,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.740572032883286
2,6,14.775655620615252,7339.861091896772,7.587160252795726,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.49393527790087
19,2,0.0,6840.09464779353,9.091340108348051,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.81608590507936
23,1,14.675895539418468,3559.960361099709,0.14658347129221871,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.47534585383865
21,2,13.507955804899145,1946.8363156537848,11.703098583017864,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.39481559012602
23,0,0.0,5933.3825919368555,12.298231968891715,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.39373144279973
0,0,0.0,4991.700323851305,14.482662368518996,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.359534999340745
23,4,0.0,7369.691227086343,2.7096559983704243,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.83866157275143
19,6,19.006058808485108,4581.192763250528,8.91828843541422,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.92462898813194
10,0,7.456072317812787,3584.805038458743,6.399380602145918,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.31285497998547
16,2,0.0,3146.7422003824395,5.02241777333026,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.291606760228802
7,3,23.124435649929637,2351.2621044825414,8.48450177156257,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.104855372042415
3,3,0.0,2877.7398490106157,11.735746398353253,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.82120607388203
5,4,0.0,1219.8552567877832,0.3457917516781517,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.58678081192088
7,5,0.0,3664.5130060102288,14.541001688492802,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.186260625317
19,2,0.0,654.7271799206945,12.148223785585662,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.446626135805374
2,2,3.891187739700807,2108.21431751337,11.267305554683677,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.462819800678865
15,0,0.0,7543.6733128084625,11.405810732707552,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.058893405681204
2,6,15.207903482315832,3457.04919016324,5.835910644279789,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.221104639598025
17,2,0.0,6781.899064680235,11.274308262672205,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.43189638809291
13,1,0.0,7253.77650329359,5.801553129044365,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.84881729633856
17,5,24.321620188355244,5937.497824501501,13.480602443621896,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.19298825781942
1,0,0.0,9599.368091244365,2.658335749597045,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.27472771966231
21,1,0.0,507.9667062441986,4.385211363227272,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.4711068460263
2,4,0.0,7464.930710704978,8.27006314048614,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.08105121870777
15,3,4.380507167763247,9600.230446221958,4.788165538309087,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.27324669241064
8,4,0.0,8664.03577472351,6.363558679429101,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.34996462187928
3,3,0.0,1928.5591105086291,7.38634034097892,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.12143764433933
0,4,0.0,3470.1569706418013,12.84530023220263,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.158126426780301
3,2,0.0,1972.7828468017144,7.847883804130392,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.23801386782953
0,1,11.433015408354422,6132.69112900263,5.4368977292184075,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.73790000653672
13,3,0.0,7208.223425201075,3.7160424605267366,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.314230751764097
20,0,0.0,3375.6155628216648,6.130139681882958,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.500247510295694
15,1,0.0,5533.213767647666,7.736041566215548,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.66812421797869
19,0,0.0,7001.929529690591,11.191722858048545,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.88874554449367
23,1,0.7114908091737182,4386.996221127169,1.81573164258508,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.611729502092366
7,1,0.0,8583.950645417955,3.324137823587263,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.884498202650136
6,4,12.539086307595811,7784.034372291826,5.694810238030098,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.51872879594077
2,3,0.0,927.2557753505354,5.405976076792719,1,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.40493073019314
16,3,0.0,6324.9154011810415,5.876221314078176,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.250329106425475
0,6,2.6437970850167325,2582.6578443095714,11.90281896960487,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.932508509712797
15,1,0.0,5707.92716727257,4.862316044432597,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74105315018705
11,2,21.96902311824543,9581.817893539772,7.528472706039969,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.22476019002647
18,2,18.328395771079595,8826.901444156827,9.358605492868447,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.8993220719702
21,0,0.0,4223.809110216778,3.4826782527540767,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.94803614036272
22,0,0.0,3127.684425940228,10.780430807213083,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.34360563077075
21,4,6.6450315256155825,2573.7357207601126,8.206669796074214,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.394534935986613
13,1,0.0,5465.394236638244,6.7017174454706705,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9320123282601
5,0,0.0,1408.2099966031465,12.146760401074708,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.92438593763027
5,0,0.0,5627.967578844011,3.65242888777773,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.98432644215899
12,5,0.0,312.9363030606826,13.247639559214848,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.629064506314574
18,1,28.461147547175425,3441.3414182346946,8.415731030500556,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.83724408641345
21,4,0.0,2433.3628441566384,9.137623190694873,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.141037453913093
7,0,0.0,9720.822262619586,13.125884462534142,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.856229894553834
1,4,24.042504327258815,7354.250499828796,12.263740317740039,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.69311402584086
20,3,0.0,3691.637790483706,9.023431032328505,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.20179433722028
0,4,0.0,1200.597339347019,11.297815557722611,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.340426357863635
14,2,7.9536978433721846,5312.9657684990525,6.4997923534934525,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.32165946920369
0,2,0.0,2370.4444488626104,8.210666302496193,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.01959059060509
4,4,25.396034793702157,5503.366595214071,0.931052050627667,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.532010984048334
15,2,15.154971345681975,8403.014835535258,1.3478687700007024,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.97429632337295
18,3,0.0,6273.187755383438,12.441381062794981,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.10317452919631
3,1,0.0,6447.747669586522,0.8950748352374499,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.00943042924373
2,2,0.0,5547.993803909271,2.5409868844891093,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.182710505159626
16,2,0.0,9294.476636524669,11.937489884256623,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.08179141438534
16,4,4.9420202666317214,9339.456038879853,0.017189259423844305,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.94779956171096
11,3,10.540678039647803,5273.415050413456,4.236064932687965,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.450413427282356
13,6,0.0,3265.867025291993,8.760579867399327,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.07050712077664
20,6,10.495850826674355,4757.993957030606,8.931748972039449,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.34946443812139
5,6,21.24972147233911,2109.6117482974723,11.657293623442104,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.294042110985544
2,6,11.03541543428403,6472.539858585466,7.588893817382557,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.8527656200184
8,1,0.0,5150.895657087663,7.641028042964555,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.3944755751852
4,4,0.0,1302.0146347888149,10.879658633110507,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.96522096099563
23,4,0.0,2217.183476860269,7.479366948994253,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.34787657332206
16,5,11.096658769443746,4952.42997513541,9.127366298454252,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.933082007460904
13,3,0.0,8909.613209972926,13.466611023825765,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.398941478163529
20,6,0.0,5793.989990121645,6.0217651141855795,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.27708177574783
2,1,0.0,6910.889502022167,5.776876063788333,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.6476386092049
0,3,0.0,3588.5769325159245,0.05323487797156967,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.245629387836445
19,6,0.0,5842.690512529072,9.201393922818479,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.40106432322229
20,1,12.861754252544443,4639.584279589254,0.4465786111069797,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.09385254590161
22,3,0.0,6693.560152444658,7.562227345924744,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.34098314639564
0,4,0.0,790.5829909664005,12.0635068354834,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.042839700463546
2,4,0.0,5085.012097517903,8.248816057794947,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.070202679766698
17,0,0.0,3171.1284638964794,4.04454247825014,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.47263876333217
9,2,0.0,3463.9950943957197,11.792526321740569,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.333736479277704
21,6,0.0,9620.899086113195,4.045755061238083,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.536152240260467
2,5,0.0,2072.139683300413,10.99547671418848,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.55838319336604
7,3,0.0,3319.07895001239,9.15387682785347,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.51520344383805
13,5,0.0,5245.957984589456,2.5499444512200182,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.670183991467162
23,0,0.0,8671.361397051349,13.577008122662786,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.831952889803576
17,2,11.594811685917412,4341.699807101793,3.0096552443579356,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.69179645508112
14,3,6.337887508145893,7515.493224615259,14.843806112110048,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.20069611590436
21,1,0.0,8606.828752683583,0.10965732982411158,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.935637969501022
22,6,0.0,3307.1586514719347,3.9522506571435456,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.762943631134009
1,2,9.318029141859888,4109.676780325486,2.997904459112983,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.19302428667977
9,4,0.0,3758.5953697770556,0.20990115255693942,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.775831998097296
1,0,20.22004113209561,8378.701343593835,10.985518502209734,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5966404810389
16,2,16.245188463674637,730.1645609499312,10.401387031493943,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.67564584964911
7,6,0.0,3291.684561638196,11.885264465323957,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.67090194775012
0,2,0.0,6890.2630086727595,3.8504781969684787,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.931889989566024
8,6,1.7489161158707112,5784.801945783824,6.665027506244549,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.815493354452755
10,4,0.0,4532.006785148835,9.886702824323212,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.6174290529625
21,3,0.0,5537.497804047428,6.596527558322154,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.40857623457273
15,1,0.0,2216.5704825346875,10.459886554768737,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.576649827310334
6,4,0.0,4477.951229597701,9.509601126606633,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.63292846813101
9,1,25.688553841402868,5166.518946510586,1.7197170453326471,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
